IdCliente;TiempoBanco;NivelIngreso;SaldoCuenta;NumOperaMes1;NumOperaMes2;NumOperaMes3;NumOperaMes4;NumOperaMes5;NumOperaMes6;NumOperaNoBancMes1;NumOperaNoBancMes2;NumOperaNoBancMes3;NumOperaNoBancMes4;NumOperaNoBancMes5;NumOperaNoBancMes6;Moroso
587290;NA;0;0.03;0;0;0;0;0;0;0;0;0;0;0;0;1
587437;112;0;0.03;0;0;1;0;0;0;1;1;1;1;1;2;1
587489;120;0;982.22;0;0;0;0;0;0;0;0;1;1;1;1;1
587689;108;1;3284.28;0;0;0;0;0;0;0;0;0;0;0;0;1
587728;47;1;320.03;0;0;0;0;0;0;1;1;1;1;1;1;1
587875;90;1;601.57;0;0;0;0;0;0;0;0;0;0;0;0;1
587950;NA;4;0.41;0;0;0;2;1;0;5;5;5;5;4;16;0
587969;171;4;5467.69;0;0;0;0;0;0;0;0;0;0;0;0;1
587978;41;NA;4510.94;0;0;0;0;0;0;0;0;0;0;0;0;1
588031;151;4;147.47;0;0;0;0;0;0;0;0;0;0;0;0;1
588044;14;1;3299.88;0;0;0;0;0;0;0;0;0;0;0;0;1
588198;34;1;2331.53;0;0;0;0;0;0;0;0;0;0;0;0;1
588249;160;5;1906.39;0;0;0;0;0;0;0;0;0;0;0;0;1
588260;NA;0;4405.18;0;0;0;0;0;0;0;0;0;0;0;0;1
588346;113;0;2258.52;0;0;0;0;0;0;0;0;0;0;0;0;1
588427;89;1;1313.6;0;0;7;7;7;7;0;0;0;0;0;0;1
588447;57;1;485.14;0;0;0;0;0;0;0;0;0;0;0;0;1
588698;65;1;3010.41;0;0;0;0;0;0;0;0;0;0;0;0;1
588711;122;1;3753.78;0;0;0;0;0;0;0;0;0;0;0;0;1
588813;13;0;1816.53;0;0;0;0;0;0;0;0;0;0;0;0;1
588847;10;1;526.71;1;2;2;2;2;2;0;1;1;1;1;1;1
589101;38;1;459.49;0;0;0;0;0;0;0;0;0;0;0;0;1
589354;153;3;1129.9;0;0;0;0;0;0;0;0;0;0;0;0;1
589490;NA;0;3444.64;1;0;0;0;0;0;0;0;0;0;0;0;0
589779;10;0;1104.12;0;0;0;0;0;0;0;0;0;0;0;0;0
589881;69;1;62.94;0;0;0;0;0;0;0;0;0;0;0;0;1
590018;48;1;1435.75;0;0;0;0;0;0;0;0;0;0;0;0;1
590198;111;0;1456.01;0;0;0;0;0;0;0;0;0;0;0;0;1
590377;190;4;10841.94;0;0;0;0;0;0;0;0;0;0;0;0;1
590467;7;1;1050.12;0;0;0;0;0;0;0;0;0;0;0;0;1
590494;33;1;2325.67;0;0;0;0;0;0;0;0;0;0;0;0;1
591025;91;NA;6555.75;0;0;0;0;0;0;0;0;0;0;0;0;1
591054;117;1;3747.52;0;0;0;0;0;0;0;0;0;0;0;0;1
591095;185;1;4214.29;0;0;0;0;0;0;0;0;0;0;0;0;1
591221;103;5;7032.51;0;0;0;0;0;0;0;0;0;0;0;0;1
591327;72;3;177.67;0;0;0;0;0;0;0;0;0;0;0;0;1
591572;89;1;15315.89;0;0;0;0;0;0;1;0;0;0;1;1;1
591761;109;4;805.43;0;0;0;0;0;0;1;4;4;3;3;4;1
591774;62;3;547.4;0;0;0;0;0;0;0;0;0;0;0;0;1
591797;34;3;2399.06;0;0;0;0;0;0;0;0;0;0;0;0;1
591848;21;NA;1305.52;0;0;0;0;0;0;0;0;0;0;0;0;1
591849;6;0;806.82;0;0;0;1;1;0;0;0;0;0;0;0;1
591887;51;1;327.85;0;0;0;0;0;1;2;0;0;0;2;1;1
592050;NA;1;27.16;0;0;0;0;0;0;0;0;0;0;0;0;1
592073;125;1;233.88;0;0;0;0;0;0;0;0;0;0;0;0;1
592078;89;0;5328.34;0;0;0;0;0;0;0;0;0;0;0;0;1
592135;228;1;13765.87;0;0;0;0;0;0;0;0;0;0;0;0;1
592269;38;0;819.23;0;0;0;0;0;0;0;0;0;0;0;0;1
592336;155;3;10690.96;0;0;0;0;0;0;0;0;0;0;0;0;1
592526;33;NA;2168.12;0;0;0;0;0;0;0;0;0;0;0;0;1
592703;41;NA;9642.43;1;0;4;1;2;1;1;3;1;0;0;0;0
592760;NA;0;246.2;0;0;0;0;0;0;0;0;0;0;0;0;1
592953;60;1;14092.12;0;0;0;0;0;1;0;0;0;0;0;0;1
593010;NA;1;1945.2;0;0;0;0;0;0;2;1;0;0;0;0;1
593149;35;1;2345.99;0;0;0;0;0;0;2;0;0;0;0;0;1
593418;70;3;38994.6;0;0;0;0;0;0;0;0;0;0;0;0;1
593427;131;4;3801.66;0;0;0;0;0;0;0;0;0;0;0;0;1
593439;81;1;5294.53;0;0;0;0;0;0;0;0;0;0;0;0;1
593861;57;NA;1780.59;0;0;2;1;0;0;1;2;2;1;1;1;0
593896;103;0;1325.45;0;0;0;0;0;0;0;0;0;0;0;0;1
594057;46;4;27.38;0;0;0;0;0;0;0;0;0;0;0;0;1
594214;20;3;9690.06;0;0;0;0;0;0;0;0;0;0;0;0;1
594247;20;0;2319.25;1;0;2;1;0;1;4;1;1;0;0;1;0
594280;NA;3;222.79;0;0;0;0;0;0;0;0;0;0;0;0;1
594323;123;1;515.38;0;0;1;0;0;1;0;1;0;0;1;0;1
594474;196;0;260.24;0;0;0;0;0;0;0;0;0;0;0;0;1
594669;41;1;1510.53;0;0;0;0;0;0;0;0;0;0;0;0;1
594670;NA;0;818.81;0;0;0;0;0;0;0;1;1;1;1;1;1
594695;133;0;1601.85;0;0;0;0;0;0;0;0;0;0;0;0;1
594749;24;0;287.42;0;0;0;0;0;0;0;0;0;0;0;0;1
594804;96;3;3019.41;0;0;0;0;0;0;0;0;0;0;0;0;1
595087;106;1;1718.51;0;0;0;0;0;0;0;0;0;0;0;0;1
595117;34;1;6104.67;0;0;0;0;0;0;0;0;0;0;0;0;1
595142;7;1;4227.06;0;0;0;0;0;0;0;0;0;0;0;0;1
595342;41;1;666.61;0;0;0;0;0;0;0;0;0;0;0;0;1
595477;202;3;36194.4;0;0;0;0;0;0;0;0;0;0;0;0;1
595525;185;3;8465.93;0;0;0;0;0;0;0;0;0;0;0;0;1
595636;9;1;25107.17;0;0;0;0;0;0;0;0;0;0;0;0;1
595677;175;1;891.63;0;0;0;0;0;0;0;0;0;0;0;0;1
595736;45;0;977.8;0;0;1;0;0;0;0;0;0;0;0;0;1
595802;167;1;260.82;0;0;0;0;0;0;0;0;0;0;0;0;1
595875;14;0;546.06;0;0;0;0;0;0;0;0;0;0;0;0;1
595962;137;0;338.92;0;0;0;0;0;0;0;0;0;0;0;0;1
596003;91;0;7875.32;0;0;0;0;0;0;0;0;0;0;0;0;1
596075;61;0;24.78;0;0;0;0;0;0;2;2;3;3;3;3;1
596152;57;1;956.15;0;0;0;0;0;0;0;0;0;0;0;0;1
596254;118;NA;4479.4;0;0;0;0;0;0;0;0;0;0;0;0;1
596384;169;1;3848.48;0;0;0;0;0;0;0;0;0;0;0;0;1
596405;70;1;935.77;0;0;0;0;1;1;0;0;0;0;0;0;1
596421;27;3;17102.2;0;0;0;0;0;0;0;0;0;0;0;0;1
596437;123;1;11179.01;0;0;0;0;0;0;0;0;0;0;0;0;1
596486;154;1;130.61;0;0;0;0;0;0;0;0;0;0;0;0;1
596688;16;NA;14215.53;0;0;0;0;0;0;0;0;0;0;0;0;1
596874;87;1;2267.56;3;3;5;4;1;2;27;23;19;17;18;14;0
597178;129;1;717.36;0;0;0;0;0;0;0;0;0;0;0;0;1
597449;93;1;171.41;0;0;0;0;0;0;0;0;0;0;0;0;1
597591;6;1;1600.95;0;0;0;0;0;0;0;0;0;0;0;0;1
597857;81;3;16235.07;0;0;0;0;0;0;0;0;0;0;0;0;1
598143;31;1;3315.61;0;0;0;0;0;0;0;0;0;0;0;0;1
598180;NA;0;600.32;0;0;0;0;0;0;0;0;0;0;0;0;1
598217;12;0;910.72;0;0;0;0;0;0;0;0;0;0;0;0;1
598296;73;1;2743.74;0;0;0;0;0;0;0;0;0;0;0;0;1
598383;7;4;73.9;0;0;0;0;0;1;0;0;0;0;0;0;1
598451;10;0;852.23;0;0;0;0;0;0;0;0;0;0;0;0;1
598486;10;0;1872.5;3;3;2;2;1;1;6;4;2;1;2;0;0
598508;155;3;1839.18;0;0;0;0;0;0;0;0;0;0;0;0;1
598514;191;4;7621.92;0;0;0;0;0;0;0;0;0;0;0;0;1
598610;NA;1;605.3;0;0;0;0;0;0;0;0;0;0;0;0;1
598615;172;1;17960.8;0;0;0;0;0;0;0;0;0;0;0;0;1
598650;NA;1;1492.55;0;0;0;0;0;0;1;1;1;1;1;1;1
598700;NA;4;15169.15;0;0;0;0;0;0;0;0;0;0;0;0;1
598817;120;3;54048.74;0;0;0;0;0;0;0;0;0;0;0;0;1
598915;156;1;1106.44;0;0;0;0;0;0;0;0;0;0;0;0;1
599180;NA;0;578.93;0;0;0;0;0;0;0;0;0;0;0;0;1
599363;35;1;14518.89;0;0;0;0;0;0;0;0;0;0;0;0;1
599765;8;0;9.07;0;0;0;0;0;0;0;0;0;0;0;0;1
599969;30;1;4499.01;0;0;0;0;0;0;0;0;0;0;0;0;1
599970;NA;0;2046.7;1;0;0;0;0;0;0;0;0;0;0;0;0
600168;12;0;2962.84;0;0;0;0;0;0;0;0;0;0;0;0;1
600268;124;1;7844.38;0;0;0;0;0;0;0;0;0;0;0;0;1
600320;NA;5;2235.98;0;0;0;0;0;0;0;0;0;0;0;0;1
600523;62;1;854.92;0;0;0;0;0;0;0;0;0;0;0;0;1
600578;9;NA;6712.26;0;0;0;0;0;0;0;1;0;0;1;1;1
600804;123;3;8887.87;0;0;0;0;0;0;0;0;0;0;0;0;1
600987;48;NA;3391.83;0;0;0;0;0;0;0;0;0;0;0;0;1
601064;77;1;923.9;0;0;0;0;0;0;0;0;0;0;0;0;1
601075;80;1;2259.74;0;0;0;0;0;0;0;0;0;0;0;0;1
601134;56;3;4358.38;0;0;0;0;0;0;0;0;0;0;0;0;1
601287;7;1;953.94;0;0;0;1;1;0;0;0;0;0;0;0;1
601358;29;3;29368.65;0;0;0;0;0;0;0;0;0;0;0;0;1
601450;NA;4;4523.95;0;0;0;0;0;0;0;0;0;0;0;0;1
601506;32;1;121.34;0;0;0;0;0;0;0;0;0;0;0;0;1
601523;91;0;796.47;0;0;0;0;0;0;0;0;0;0;0;0;1
601618;31;0;2214.8;1;0;0;0;0;0;2;0;0;0;0;0;0
601673;150;0;606.87;0;0;0;0;0;0;0;0;0;0;0;0;1
601742;10;1;6622.67;0;0;0;0;0;0;0;0;0;0;0;0;1
601801;90;3;11890.89;0;0;0;0;0;0;0;0;0;0;0;0;1
602014;59;1;2098.59;0;0;0;0;0;0;0;0;0;0;0;0;1
602121;49;1;426.3;0;0;0;0;0;0;0;0;0;0;0;0;1
602297;26;1;729.68;1;0;0;0;0;1;0;0;0;0;0;0;1
602687;127;3;30594.53;0;0;0;0;0;0;0;0;0;0;0;0;1
602704;162;1;953.92;1;0;0;0;1;1;2;2;2;3;5;4;1
602847;22;1;252.3;0;0;0;0;0;0;0;0;0;0;0;0;1
602996;186;3;1086.11;0;0;0;0;0;0;0;0;0;0;0;0;1
603428;11;1;12;0;0;0;0;0;0;0;0;0;0;0;0;1
603430;NA;0;425.22;1;0;0;2;2;1;2;0;3;3;1;1;0
603506;12;1;4872.24;0;0;0;0;0;0;1;0;0;0;0;0;1
603742;103;3;63.4;0;0;0;0;0;0;0;0;0;0;0;0;1
603787;160;1;5892.57;0;0;0;0;0;1;1;0;0;0;0;0;1
603837;36;0;139.98;0;0;0;0;0;0;0;0;0;0;0;0;1
603871;9;1;3895.85;0;0;0;0;0;0;0;0;0;0;0;0;1
604005;164;4;48999.57;0;0;0;0;0;0;0;0;0;0;0;0;1
604249;21;3;4458.86;0;0;0;0;0;0;0;0;0;0;0;0;1
604842;18;1;8254.45;0;0;0;0;0;0;0;0;0;0;0;0;1
605087;35;1;1959.45;0;0;0;0;0;0;0;0;0;0;0;0;1
605312;40;1;2388.68;0;0;0;0;0;0;1;0;0;0;0;0;1
605354;50;1;932.92;1;0;0;0;1;1;59;59;59;56;56;49;1
605547;45;1;1888.52;0;0;0;0;0;0;0;0;0;0;0;0;1
605629;87;0;240.42;0;0;0;0;0;0;0;0;0;0;0;0;1
605662;10;1;10215.13;0;0;0;0;0;0;0;0;0;0;0;0;1
605922;24;0;346.08;0;0;1;0;0;0;0;0;0;0;0;0;1
606114;8;0;5729.68;0;0;0;0;0;0;0;0;0;0;0;0;1
606163;12;0;466.88;0;0;0;1;1;0;0;0;0;0;0;0;1
606219;26;1;3037.72;0;0;0;0;0;0;1;0;0;0;1;0;1
606568;34;0;89.31;0;0;0;0;0;0;0;0;0;0;0;0;1
606760;NA;0;1757.19;0;0;0;0;0;0;0;0;0;0;0;0;1
606856;68;3;3523.75;0;0;0;0;0;0;0;0;0;0;0;0;1
606967;89;1;768.56;0;0;0;0;0;0;1;2;2;2;1;1;1
606975;16;1;2483.62;1;1;1;1;0;1;0;0;0;0;0;0;1
607049;83;1;8681.75;0;0;0;0;0;0;0;0;0;0;0;0;1
607323;8;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0;1
607363;31;0;2866.42;0;0;0;0;0;0;0;0;0;0;0;0;1
607378;148;3;14195.17;0;0;0;0;0;0;0;0;0;0;0;0;1
607499;149;1;4671.66;0;0;0;0;0;0;8;6;6;4;4;3;1
607565;106;1;190.04;0;0;0;0;0;0;1;1;0;0;0;0;1
607776;122;0;1122.83;0;0;0;0;0;0;0;0;0;0;0;0;1
607870;NA;4;10212.5;0;0;0;0;0;0;0;0;0;0;0;0;1
608022;43;4;675.27;0;0;0;0;0;0;0;0;0;0;0;0;1
608087;6;0;3332.51;0;0;0;0;0;0;0;0;0;0;0;0;1
608100;NA;3;10340.29;0;0;0;0;0;0;0;0;0;0;0;0;1
608409;83;1;5454.93;0;0;0;0;0;0;0;0;0;0;0;0;1
608493;27;3;16448.01;0;0;0;0;0;0;0;0;0;0;0;0;1
608606;112;1;2086.45;0;0;0;0;0;0;0;0;0;0;0;0;1
608662;191;0;308.47;0;0;0;0;1;0;0;0;1;1;1;0;1
608671;122;3;2529.54;0;0;0;0;0;0;0;0;0;0;0;0;1
608823;18;0;1730.48;2;1;1;1;1;0;12;9;7;6;5;5;1
608875;8;0;775.59;0;0;0;0;0;0;0;0;0;0;0;0;1
608994;101;3;701.57;0;0;0;0;0;0;0;0;0;0;0;0;1
609333;59;3;2598.3;0;0;0;0;0;0;0;0;0;0;0;0;1
609464;31;1;388.58;0;0;0;0;0;0;0;0;0;0;0;0;1
609484;123;0;6008.62;1;1;1;0;1;1;4;2;1;1;0;0;0
609628;8;4;114.55;0;0;0;0;0;0;0;0;0;0;0;0;1
609773;82;3;10.31;0;0;0;0;0;0;0;0;0;0;0;0;1
609877;101;1;3677.16;0;2;0;0;0;0;0;0;0;0;0;0;1
609895;190;0;1828.09;0;0;0;0;0;1;0;0;0;0;0;0;1
609944;10;1;474.2;0;0;0;0;0;0;0;0;0;0;0;0;1
609965;74;1;7604.27;0;0;0;0;0;0;0;0;0;0;0;0;1
609968;91;1;0.18;0;0;0;0;0;0;0;0;0;0;0;0;1
610213;45;1;2654.61;0;0;0;0;0;0;0;0;0;0;0;0;1
610331;95;1;5084.23;0;0;0;0;0;0;0;0;0;0;0;0;1
610339;123;4;78751.32;0;1;0;0;0;0;0;2;0;0;0;0;1
610591;69;0;408.92;0;0;0;0;0;0;0;0;0;0;0;0;1
610910;NA;1;990.04;0;0;0;0;0;0;18;18;18;18;18;18;1
610917;137;4;17764.98;0;0;0;0;0;0;0;0;0;0;0;0;1
610974;71;3;9398.56;0;0;0;0;0;0;0;0;0;0;0;0;1
611015;54;NA;101931.98;0;0;0;0;0;0;0;0;0;0;0;0;1
611057;33;0;71.67;0;0;0;0;0;0;0;0;0;0;0;0;1
611146;55;3;1745;0;0;0;0;0;0;0;0;0;0;0;0;1
611324;20;1;5346.65;0;0;0;0;0;0;0;0;0;0;0;0;1
611545;58;1;808.79;0;0;0;0;0;0;0;0;0;0;0;0;1
611574;20;0;912.57;2;2;2;2;2;1;3;3;3;3;2;0;0
611699;26;1;1192.65;0;0;0;0;0;0;0;0;0;0;0;0;1
611824;100;3;1304.32;0;0;0;0;0;0;0;0;0;0;0;0;1
612074;20;0;200.97;0;0;0;0;0;0;0;0;0;0;0;0;1
612137;54;3;18498.96;0;0;0;0;0;0;0;0;0;0;0;0;1
612293;8;0;501.18;1;0;0;0;0;0;1;0;0;0;0;0;0
612310;NA;1;12030.09;3;2;1;0;0;0;3;0;0;0;0;0;0
612323;29;1;2343.45;2;3;2;2;1;1;15;12;10;9;10;7;0
612379;119;1;2086.83;0;0;0;0;0;0;0;0;0;0;0;0;1
612552;21;4;18498.03;0;0;0;0;0;0;0;0;0;0;0;0;1
612577;6;0;416.84;0;0;0;0;0;0;0;0;0;0;0;0;1
612767;22;1;2477.84;0;0;0;0;0;0;0;0;0;0;0;0;1
613410;NA;3;2278.66;0;0;0;0;0;0;0;0;0;0;0;0;1
613468;44;1;502.93;0;0;0;0;0;0;0;0;0;0;0;0;1
613750;NA;0;380.56;0;0;0;1;1;1;0;0;1;1;0;0;1
614360;NA;1;143.6;2;1;0;0;0;0;8;8;8;8;8;8;0
614415;76;NA;1467.85;0;0;0;0;0;0;0;0;0;0;0;0;1
614500;NA;1;11466.49;0;0;0;0;0;0;0;0;0;0;0;0;1
614552;21;2;863.48;0;0;0;0;0;0;0;0;0;0;0;0;1
614592;35;1;8970.67;1;1;1;0;0;0;0;0;0;0;0;0;1
614751;10;0;1490.69;0;0;0;0;0;0;0;1;0;0;0;0;1
614878;60;3;23599.28;0;0;0;0;0;0;0;0;0;0;0;0;1
614978;13;0;954.09;1;1;2;2;2;1;7;5;3;3;3;0;0
615092;12;1;1792.08;2;2;1;0;0;1;10;5;2;2;2;3;0
615226;10;1;193.69;0;0;0;0;0;0;0;0;0;0;0;0;1
615382;24;1;4994.91;0;0;0;0;0;0;0;0;0;0;0;0;0
615383;15;0;2259.87;0;0;0;0;0;0;1;1;1;1;1;1;1
615662;60;1;244.72;0;0;0;0;0;0;0;0;0;0;0;0;1
615929;34;1;737.14;0;0;0;0;0;0;0;0;0;0;0;0;1
615948;53;0;3746.67;0;0;0;0;0;0;0;1;1;0;0;0;1
616121;6;0;1010.15;0;0;0;0;0;0;0;0;0;0;0;0;1
616142;24;0;10.36;0;0;0;0;0;0;0;0;0;0;0;0;1
616211;30;1;331.85;0;0;0;0;0;0;0;0;0;0;0;0;1
616583;9;3;12342.3;0;0;0;0;0;0;0;0;0;0;0;0;1
616588;26;NA;2763.59;0;0;0;0;0;0;0;0;0;0;0;0;1
616658;10;1;1029.96;1;0;0;0;0;0;0;0;0;0;0;0;1
616682;29;1;13616.95;0;0;0;1;1;0;0;0;1;1;0;0;0
616720;NA;1;2504.19;0;0;0;0;0;0;0;0;0;0;0;0;1
616760;NA;1;313.72;0;0;0;0;0;0;1;0;0;0;0;0;1
616781;9;1;4258.89;0;0;0;0;0;0;0;0;0;0;0;0;1
616796;89;1;1230.2;0;0;0;0;0;0;0;0;0;0;0;0;1
616854;13;0;1125.51;0;0;0;0;0;0;2;1;0;0;0;0;1
616961;89;1;2976.86;0;0;0;0;0;0;0;0;0;0;0;0;1
617071;26;0;963.54;0;0;0;0;0;0;1;1;2;2;2;1;1
617084;169;1;1062.7;0;0;1;0;0;0;0;0;0;0;0;0;1
617255;83;1;175.87;0;0;0;0;0;0;0;1;1;1;1;0;1
617326;22;0;847.41;0;0;0;0;0;0;0;0;0;0;0;0;1
617390;NA;0;522.85;0;0;0;0;0;0;0;0;0;0;0;0;1
617446;73;1;16847.24;0;0;0;0;0;0;0;0;0;0;0;0;1
617565;25;0;527.04;0;0;0;0;0;0;0;0;0;0;0;0;1
617740;NA;1;206.73;0;0;0;0;0;0;0;0;0;0;0;0;1
617796;40;0;887.72;0;0;0;0;0;0;0;0;0;0;0;0;1
617913;25;4;31661.23;0;0;0;0;0;0;0;0;0;0;0;0;0
617979;65;1;2306.03;0;0;0;0;0;0;0;0;0;0;0;0;1
618086;100;1;3.83;0;0;0;0;0;0;0;0;0;0;0;0;1
618087;74;1;5060.88;0;0;0;0;0;0;0;0;0;0;0;0;1
618265;63;1;2114.27;0;0;0;0;0;0;0;0;0;0;0;0;1
618361;22;1;669.98;0;0;0;0;0;0;0;0;0;0;0;0;1
618574;66;0;173.93;0;0;0;0;0;0;0;0;0;0;0;0;1
618717;139;1;7093.2;0;0;0;0;0;0;0;0;0;0;0;0;1
618822;9;0;1514.95;0;0;0;0;0;0;0;0;0;0;0;0;0
618996;13;1;1728.52;1;0;0;0;0;0;0;0;0;0;0;0;1
619021;6;0;1878.75;0;0;0;0;0;0;0;0;0;0;0;0;1
619072;11;0;1109.68;0;0;0;0;0;0;0;0;0;0;0;0;1
619146;13;0;0.43;0;0;0;0;0;0;0;0;0;0;0;0;1
619529;99;1;5299.04;0;7;7;7;7;7;0;1;1;1;1;1;0
619567;55;NA;655.4;0;0;0;0;0;0;1;0;0;0;0;0;1
619587;129;1;1436.26;0;0;0;0;0;0;0;0;0;0;0;0;1
619600;NA;0;114.74;0;0;0;0;0;0;0;0;0;0;0;0;1
619642;115;NA;13738.25;0;0;0;0;0;0;0;0;0;0;0;0;1
619824;13;1;480.81;0;0;0;0;0;0;0;0;0;0;0;0;1
619909;30;1;392.87;0;0;0;0;0;0;0;0;0;0;0;0;1
619911;46;0;0.02;1;0;1;0;0;0;0;0;0;0;0;0;1
620185;34;0;192.96;0;0;0;0;0;0;2;2;2;2;2;2;1
620265;8;0;30.39;0;0;0;0;0;0;0;0;0;0;0;0;1
620450;NA;1;946.36;0;0;0;0;0;0;0;0;0;0;0;0;1
620511;32;NA;5786.12;0;0;0;0;0;0;0;0;0;0;1;3;1
620800;NA;1;126.28;0;0;0;0;0;0;0;0;0;0;0;0;1
620957;33;1;5981.18;0;1;0;1;0;0;0;0;0;0;0;0;1
620982;93;1;8707.76;0;0;0;0;0;0;0;0;0;0;0;0;1
621027;19;0;1355.71;1;1;0;1;0;1;0;2;0;0;0;1;1
621039;11;3;391.88;0;0;0;0;0;0;0;0;0;0;0;0;1
621093;7;0;0.02;0;0;0;0;0;0;0;0;0;0;0;0;1
621183;92;3;1996.23;0;0;0;0;0;0;0;0;0;0;0;0;1
621229;16;1;2418.61;0;0;0;0;0;0;0;0;0;0;0;0;1
621337;25;3;1625.64;0;0;0;0;0;0;0;0;0;0;0;0;1
621339;19;0;2780.23;1;1;1;1;1;1;16;16;13;11;11;11;1
621391;87;1;7.04;0;0;0;0;0;0;0;0;0;0;0;0;1
621398;51;1;346.33;0;0;0;0;0;0;0;0;0;0;0;0;1
621445;31;0;1808.95;0;0;0;0;0;1;0;0;0;0;0;0;1
621505;89;0;197.49;0;0;0;0;0;0;0;0;0;0;0;0;1
621832;52;0;38.32;0;0;0;0;0;0;1;0;0;0;0;0;1
622083;9;1;2032.27;0;0;0;0;0;0;0;0;0;0;0;0;1
622159;12;NA;27.17;0;0;0;0;0;0;0;0;0;0;0;0;1
622378;27;1;1235.22;0;0;0;0;0;0;0;0;0;0;0;0;1
622385;56;3;12791.37;0;0;0;0;0;0;0;0;3;1;1;0;1
622586;19;1;18161.7;0;0;0;0;0;0;0;0;0;0;1;0;1
622722;14;1;5234.35;0;0;0;0;0;0;0;0;0;0;0;0;1
622772;8;0;784.83;0;0;0;0;0;0;0;0;0;0;1;1;1
622818;71;2;6096.84;0;1;0;0;0;0;0;0;0;0;0;0;1
622840;NA;0;1356.05;0;0;0;0;0;0;0;0;0;0;0;0;1
622990;NA;1;5031.11;0;0;0;0;0;0;0;0;0;0;0;0;1
623022;93;1;328.8;0;0;0;0;0;0;0;0;0;0;0;0;1
623065;12;0;137.64;0;0;0;0;0;0;0;0;0;0;0;0;1
623327;139;1;4159.92;1;7;7;7;7;7;1;2;1;0;0;0;0
623339;46;1;897.18;0;1;0;0;0;0;0;0;0;0;0;0;1
623388;19;1;963.43;0;0;0;0;0;0;0;0;0;0;0;0;1
623482;104;NA;12431.07;1;0;0;0;0;0;1;0;0;0;0;0;1
623555;30;0;696.19;0;0;0;0;0;0;0;0;0;0;0;0;1
623591;12;1;2048.48;0;0;0;0;0;0;0;0;0;0;0;0;1
623612;12;0;0.33;0;0;0;0;0;0;0;0;0;0;0;0;1
623687;47;1;2402.16;0;0;0;0;0;0;0;0;0;0;0;0;1
623862;85;0;1609.04;0;0;0;0;0;0;0;0;0;0;0;0;1
623863;83;1;320.82;0;0;0;0;0;0;0;0;0;0;0;0;1
624070;NA;1;0.12;0;0;0;0;0;0;0;0;0;0;0;0;1
624085;14;1;2716.57;0;0;0;0;0;0;0;0;0;0;0;0;1
624282;10;0;194.8;0;0;0;0;0;0;0;0;0;0;0;0;1
624422;9;3;2232.13;0;0;0;0;0;0;1;1;0;0;0;0;1
624501;51;0;123.87;0;0;0;0;0;0;0;0;0;0;0;0;1
624707;8;1;406.22;0;0;0;0;0;0;0;0;0;0;0;0;1
624766;140;0;537.23;0;0;0;0;0;0;0;0;0;0;0;0;1
624786;34;1;3612.13;0;0;0;0;0;0;0;0;0;0;0;0;1
624893;29;0;902.46;0;0;0;0;0;0;0;0;0;0;1;1;1
624966;44;2;955.14;0;0;0;0;0;0;0;0;0;0;0;0;1
625083;24;1;299.38;0;0;0;0;0;0;0;0;0;0;0;0;1
625187;35;1;506.67;0;0;0;0;0;0;0;0;0;0;0;0;1
625560;NA;1;4324.24;0;0;0;0;0;0;0;0;0;0;0;0;1
625600;NA;1;3309.32;0;0;0;0;0;0;0;0;0;0;0;0;1
625745;10;1;51.27;0;0;0;0;0;0;0;0;0;0;0;0;1
625826;115;1;2079.73;0;0;0;0;0;0;0;0;0;0;0;0;1
626025;27;1;1502.18;0;0;0;0;0;0;0;0;0;0;0;0;1
626128;108;0;281.88;0;0;0;0;0;0;1;1;1;1;1;1;1
626172;8;0;918.84;0;0;0;0;0;0;0;0;0;0;0;0;0
626214;6;0;1768.99;0;0;0;0;0;0;0;0;0;0;0;0;1
626301;16;0;2689.85;3;3;2;2;1;1;4;6;2;2;1;2;0
626324;6;0;84.03;0;0;0;0;0;0;0;0;0;0;0;0;1
626484;25;1;1927.79;0;0;0;0;0;0;1;1;0;1;1;1;1
626496;9;1;105.57;0;0;0;0;0;0;0;0;0;0;0;0;1
626528;68;1;6436.33;1;0;0;1;0;0;0;0;0;0;0;0;1
626547;8;0;537.22;0;0;0;0;0;0;0;0;0;0;0;0;1
627131;6;1;2366.37;0;0;0;0;0;0;0;0;0;0;0;0;1
627291;62;1;5856.89;0;0;0;0;0;0;0;0;0;0;0;0;1
627359;25;0;898.02;3;2;1;0;1;0;7;1;1;1;0;1;0
627586;13;0;687.29;0;0;0;0;1;0;0;0;0;0;0;0;1
627648;65;1;7588.15;0;0;0;0;0;0;0;0;0;0;0;0;1
627958;6;0;1456.07;1;1;0;0;0;0;3;2;1;1;1;1;0
628277;28;0;137.3;0;0;0;0;0;0;0;0;0;0;0;0;1
628292;16;NA;8473.03;0;0;0;0;0;0;0;0;0;0;0;0;1
628362;15;0;1828;0;0;1;0;0;0;0;0;0;0;0;0;1
628574;42;1;1117.94;0;0;0;0;0;0;0;0;0;0;0;0;1
628716;33;0;435.82;0;0;0;0;0;0;2;2;2;2;2;2;1
628879;33;0;382.95;0;0;0;0;0;0;0;0;0;0;0;0;1
628888;29;1;4424.6;0;0;0;0;0;0;0;0;0;0;0;0;1
628937;37;1;146.35;0;0;0;0;0;0;0;0;0;0;0;0;1
629079;8;4;102.47;0;0;0;0;0;0;0;0;0;0;0;0;1
629132;97;1;7135.38;0;0;0;0;0;0;0;0;2;2;2;0;1
